ProductID,ProductName,CategoryName,SalesDate,Region,Country,City,SalesQuantity,UnitPrice,Discount,CustomerID,CustomerName,CustomerEmail,CustomerPhone,TotalRevenue
833,Product 833,Clothing,2022-07-27,East,Romania,Kaisertown,22,47.66,0.15,833,Annette Hopkins,kwilson@gmail.com,966.046.9772,891.242
834,Product 834,Sports,2020-08-24,North,South Africa,Lake Paula,19,956.98,0.24,834,James Henderson,jgill@stokes.biz,847.853.0350,13818.7912
835,Product 835,Home,2022-02-22,East,Marshall Islands,Jamieborough,90,670.5,0.13,835,Sheila Maldonado,cryan@gmail.com,419.411.0819x2101,52500.15
836,Product 836,Clothing,2021-04-10,South,Korea,Earlton,14,964.56,0.17,836,Hannah Walker,crystal26@taylor.com,0738046606,11208.1872
837,Product 837,Electronics,2022-03-24,West,French Southern Territories,South Richardton,95,536.18,0.22,837,Isaac Meyer,williamsmark@jackson-collins.biz,001-894-160-5870x02438,39730.938
838,Product 838,Beauty,2023-12-31,West,South Africa,Leonardstad,93,804.05,0.27,838,Mikayla Moreno,karenchavez@hotmail.com,(449)855-4732x2689,54586.95449999999
839,Product 839,Beauty,2022-07-22,South,South Georgia and the South Sandwich Islands,South Jasonmouth,86,380.67,0.11,839,Brenda Perry,webbhaley@gmail.com,986.799.5329,29136.4818
840,Product 840,Home,2022-04-08,West,Honduras,South Matthewville,7,360.28,0.18,840,Erika Santiago,ann69@yahoo.com,132-132-6770,2068.0072
841,Product 841,Beauty,2023-06-27,West,Turks and Caicos Islands,Thomasmouth,49,384.49,0.21,841,Matthew Bowman,colton08@hotmail.com,(823)448-4982,14883.607900000003
842,Product 842,Clothing,2020-10-19,South,Paraguay,North Joshua,41,661.28,0.01,842,Gregory Wilkins,dcurry@yahoo.com,+1-047-343-5194x43281,26841.355199999998
843,Product 843,Home,2022-10-06,South,Mozambique,Tanyafurt,27,365.86,0.24,843,Douglas Taylor,stevendaniel@hotmail.com,235-136-3897,7507.4472000000005
844,Product 844,Beauty,2023-11-13,West,Senegal,Glassmouth,31,901.36,0.11,844,Tyler Ramos,jessica90@yahoo.com,668.755.2155,24868.5224
845,Product 845,Beauty,2022-12-26,North,Greece,East Amber,6,983.44,0.2,845,Krystal Martinez,brittanymiller@hotmail.com,+1-160-532-3899x7903,4720.512000000001
846,Product 846,Clothing,2022-01-18,East,Burkina Faso,Erinfort,16,40.12,0.14,846,Tony Griffin,kliu@gmail.com,+1-510-451-3490,552.0512
847,Product 847,Beauty,2020-02-09,South,Martinique,New David,64,201.69,0.21,847,Leslie Silva,alex64@hotmail.com,(316)037-1236,10197.4464
848,Product 848,Clothing,2020-02-04,East,Egypt,New Victoriaview,38,121.13,0.22,848,Michelle Wilson,noah98@santos.com,(301)042-7313x8451,3590.2931999999996
849,Product 849,Sports,2024-04-06,South,Tajikistan,Freemanmouth,60,51.94,0.06,849,Kristina Sanders,msmith@hotmail.com,(548)842-0515x467,2929.4159999999997
850,Product 850,Home,2023-06-29,West,Norfolk Island,Jenniferton,96,235.46,0.2,850,Heather Lyons,katelynbrown@yahoo.com,5735113809,18083.328
851,Product 851,Clothing,2022-08-27,South,Gambia,New Triciaton,97,452.33,0.26,851,Sara Jacobson,allenjames@gmail.com,157.592.6091x90023,32468.2474
852,Product 852,Clothing,2020-04-30,West,British Indian Ocean Territory (Chagos Archipelago),South Gary,81,838.62,0.07,852,Debra Gonzalez,andrea73@gmail.com,261-145-2814,63173.2446
853,Product 853,Clothing,2020-12-25,South,Sudan,Port Stacy,33,229.61,0.23,853,Frank Marshall,brandonmosley@gmail.com,901.513.7006x35460,5834.3901000000005
854,Product 854,Beauty,2022-06-16,West,Saint Lucia,South Gerald,63,499.01,0.19,854,Darlene Christensen,molinapaul@yahoo.com,(538)891-8357x966,25464.480300000003
855,Product 855,Home,2020-01-03,North,Mauritius,Mauriceville,11,930.32,0.29,855,Scott Spencer,daveramos@gmail.com,+1-001-604-4276,7265.7992
856,Product 856,Beauty,2022-12-06,South,Isle of Man,North Gregoryshire,13,670.54,0.08,856,Helen Baker,bennettbrittany@anderson-pratt.com,670.074.3578,8019.658400000001
857,Product 857,Beauty,2023-07-08,West,Monaco,Lake Tina,94,800.1,0.05,857,Stephen Thomas,amandaross@gmail.com,+1-790-140-3280x15301,71448.93000000001
858,Product 858,Beauty,2023-06-29,East,Burundi,Wilsonmouth,65,555.48,0.09,858,Linda Gutierrez,andrewsnancy@yahoo.com,001-594-112-1706x059,32856.64200000001
859,Product 859,Beauty,2020-04-19,South,Myanmar,East Mary,30,980.66,0.08,859,Bradley Hawkins,tjackson@hooper-johnson.org,991-431-1001,27066.216
860,Product 860,Clothing,2021-05-15,North,Comoros,Ricardomouth,91,592.78,0.23,860,Susan Beck,garciajose@hotmail.com,229-174-3434x009,41536.0946
861,Product 861,Clothing,2022-11-10,North,Timor-Leste,Danielborough,23,55.06,0.22,861,Laura Lawrence,williamszoe@smith-thomas.net,687.081.8551x509,987.7764000000001
862,Product 862,Beauty,2020-08-15,North,Antarctica (the territory South of 60 deg S),Davidchester,20,206.0,0.2,862,Scott Duncan,victoria02@hotmail.com,(488)450-6980x236,3296.0
863,Product 863,Clothing,2021-01-23,South,Macedonia,North Kennethbury,6,410.73,0.06,863,Beth Roth,christopher01@anderson.com,(459)013-2335x62846,2316.5172
864,Product 864,Sports,2021-09-29,South,Bhutan,Figueroaborough,37,605.26,0.26,864,Mary Horton,woodsfernando@yahoo.com,631-559-3465x126,16572.018799999998
865,Product 865,Electronics,2023-08-30,West,British Virgin Islands,Kennethtown,84,774.21,0.29,865,Jenna Rogers,markingram@mcbride.com,113.538.4518,46173.884399999995
866,Product 866,Beauty,2024-06-19,South,Ukraine,New Moniqueport,6,418.96,0.16,866,Alex Wade,youngsteven@gmail.com,(276)035-9288x933,2111.5584
867,Product 867,Electronics,2024-02-13,North,Djibouti,Lake Greg,93,712.96,0.19,867,Bianca Coleman,eclark@gutierrez.org,+1-091-907-6794x264,53707.2768
868,Product 868,Clothing,2020-11-06,West,Falkland Islands (Malvinas),Lake John,77,791.97,0.15,868,Luke Clark,teresatran@robinson-ruiz.com,7297986138,51834.4365
869,Product 869,Electronics,2022-06-08,East,Montserrat,South Tylerview,27,324.09,0.09,869,Travis Nguyen,jasminemoore@hotmail.com,(666)857-9838x284,7962.891299999999
870,Product 870,Clothing,2023-09-08,East,Luxembourg,West Timothyside,84,979.48,0.09,870,James Sharp,kellermegan@gillespie.com,+1-680-767-3583,74871.45120000001
871,Product 871,Home,2020-09-09,West,Solomon Islands,Wilkinsside,13,653.16,0.09,871,Carol Martin,clarkjeremiah@gmail.com,(090)495-8561x638,7726.8828
872,Product 872,Electronics,2020-01-19,South,Holy See (Vatican City State),North Oliviaberg,8,882.19,0.06,872,Christopher Reilly,adamslarry@yahoo.com,4091807027,6634.0688
873,Product 873,Clothing,2022-08-22,South,Turkey,North Patricia,53,560.38,0.27,873,Jennifer Schneider,cmorales@lee.org,(921)373-3358x6877,21681.102199999998
874,Product 874,Clothing,2023-04-10,East,Netherlands,New Taylortown,81,744.19,0.26,874,Brandon Bennett II,trevormartin@hotmail.com,+1-138-357-3729x990,44606.748600000006
875,Product 875,Sports,2020-10-21,East,Croatia,Gardnerburgh,30,772.84,0.14,875,Kathy Morales,christopheranderson@hernandez.info,(313)834-1702x37225,19939.272
876,Product 876,Home,2022-02-23,West,United States Virgin Islands,North Laurenmouth,1,909.17,0.11,876,Jennifer Hall,hramirez@yahoo.com,656-099-4666x7134,809.1613
877,Product 877,Sports,2023-10-26,West,Tajikistan,Bellside,88,158.85,0.28,877,Sherry Reyes,beverly26@hotmail.com,871.824.6407x8832,10064.735999999999
878,Product 878,Electronics,2024-01-29,West,Puerto Rico,New Charlesport,80,562.7,0.07,878,Jacob Bryant,aarias@bright.com,(241)038-7428,41864.88
879,Product 879,Sports,2023-08-24,East,Peru,New Lynn,75,434.09,0.17,879,Mary Martin,johnsmith@gmail.com,(389)810-0598x19625,27022.102499999997
880,Product 880,Home,2024-04-01,West,Qatar,New Deborah,4,923.93,0.02,880,Charles Dixon DDS,brennanthomas@hotmail.com,6355905679,3621.8055999999997
881,Product 881,Home,2022-12-31,North,Czech Republic,Jonesside,62,114.04,0.06,881,Adam Lee,vasquezkatherine@ellis.com,062.181.8009x20920,6646.2512
882,Product 882,Beauty,2021-07-19,South,Montserrat,South Derek,68,982.75,0.18,882,Eugene Melton,bdavis@parks.net,857-902-7529x1565,54798.14000000001
883,Product 883,Beauty,2020-09-23,South,Sao Tome and Principe,Chadburgh,17,876.7,0.2,883,James Price,knoxbrandi@ramirez.com,+1-273-606-0989x3700,11923.120000000003
884,Product 884,Electronics,2022-10-21,North,Slovakia (Slovak Republic),New Brandonland,74,83.09,0.17,884,Ruth Evans,garrettrobert@mcneil.com,+1-592-653-8948x9134,5103.3877999999995
885,Product 885,Sports,2023-11-06,South,Norway,Nealchester,85,496.06,0.26,885,Tara Sanders,cynthia36@allen.org,001-748-111-0913,31202.174
886,Product 886,Sports,2023-03-28,West,Senegal,Thomasfort,57,720.38,0.3,886,Ashley Frazier,alisonhiggins@williams-alexander.biz,792.651.2454x35035,28743.161999999997
887,Product 887,Beauty,2022-06-13,West,Oman,Grantstad,63,740.77,0.23,887,Rebecca Taylor,karen70@solomon-davis.com,297-814-0198x0741,35934.752700000005
888,Product 888,Sports,2020-02-15,South,Guadeloupe,Port Katherine,57,907.43,0.14,888,Joshua Wallace,guerrerobrad@yahoo.com,+1-043-787-6987x6651,44482.21859999999
889,Product 889,Beauty,2020-08-05,East,Tajikistan,Schmittmouth,49,801.87,0.25,889,Carolyn Chung,stephensmaria@gmail.com,7733016052,29468.722499999996
890,Product 890,Beauty,2021-02-20,North,Dominica,Lake Jesseshire,18,317.82,0.04,890,Teresa Little,jacksonmonica@barber.com,998.499.4031x98203,5491.9296
891,Product 891,Home,2020-12-02,North,Albania,Robertstad,58,503.45,0.2,891,Margaret Morris,edgarlawrence@gomez.org,438.069.6079x742,23360.08
892,Product 892,Beauty,2020-03-09,West,Cote d'Ivoire,Lake Jimmy,10,704.77,0.16,892,Kimberly Floyd,lesliefriedman@gmail.com,001-202-003-7889x672,5920.067999999999
893,Product 893,Clothing,2023-02-19,South,Brazil,Caseytown,63,147.05,0.05,893,Robert Medina,qgolden@hotmail.com,001-237-208-3080x61319,8800.942500000001
894,Product 894,Home,2022-06-24,North,Mayotte,East April,80,202.05,0.29,894,Jennifer Kennedy,hmueller@yahoo.com,146-863-0998x9795,11476.439999999999
895,Product 895,Home,2023-01-02,West,Vanuatu,Port Kathrynton,79,486.23,0.1,895,Thomas Ruiz,christopherfisher@ayers.com,(122)262-9066x17810,34570.953
896,Product 896,Electronics,2021-01-09,West,Guam,Shannonside,34,305.26,0.18,896,John Meyer,aaronluna@lewis.com,+1-132-643-0262,8510.6488
897,Product 897,Electronics,2020-10-22,South,Armenia,Kellytown,5,863.93,0.26,897,Alison Fuller,allenchristina@romero.com,+1-533-121-5131x66175,3196.5409999999997
898,Product 898,Electronics,2021-11-11,North,Yemen,New Jill,17,590.41,0.15,898,Robert Graves,ashleymcbride@hotmail.com,471.297.2897,8531.4245
899,Product 899,Clothing,2021-06-05,South,Afghanistan,Baileystad,72,355.18,0.03,899,Amy Frederick,stephanie65@thomas.com,001-127-925-9588x01984,24805.7712
900,Product 900,Home,2020-05-21,West,Honduras,North Rhonda,63,850.34,0.25,900,Dale Copeland,howardrivera@yahoo.com,+1-667-956-2039,40178.565
901,Product 901,Electronics,2020-08-01,East,Sudan,Ramirezborough,24,806.83,0.11,901,Robert Taylor,williamspamela@gmail.com,+1-771-974-3929x5309,17233.8888
902,Product 902,Home,2024-01-29,West,India,West Kathyshire,92,998.37,0.29,902,Brittany Wolf,stephaniegray@bullock-byrd.biz,759-714-0624x677,65213.528399999996
903,Product 903,Electronics,2023-09-22,North,Jersey,North Nicholashaven,8,848.83,0.27,903,Adam Knight,rossdavid@mccall.org,(498)739-2376x0021,4957.1672
904,Product 904,Clothing,2024-05-20,North,Cocos (Keeling) Islands,New Kenneth,23,420.31,0.26,904,Richard Holmes,shawchristopher@hotmail.com,9777074807,7153.676199999999
905,Product 905,Electronics,2020-12-03,West,Armenia,North Donaldmouth,99,136.22,0.11,905,Mrs. Katie Smith,lisamorris@walters.net,5809290242,12002.344200000001
906,Product 906,Beauty,2024-03-29,North,United States Minor Outlying Islands,Liumouth,31,842.23,0.23,906,Henry Williams,hbutler@mcmahon.com,(444)486-7785,20104.0301
907,Product 907,Clothing,2022-08-20,South,Guernsey,Coxmouth,81,69.16,0.3,907,Richard Green,ywalker@castillo.org,662-163-9174,3921.372
908,Product 908,Sports,2020-03-14,West,United Kingdom,Port Paulafort,28,356.77,0.16,908,Mary Boone,taramartinez@ramirez.com,001-505-211-1091x8501,8391.230399999999
909,Product 909,Beauty,2020-08-30,East,Svalbard & Jan Mayen Islands,South Tashafurt,48,920.54,0.14,909,Glenn Curry,lwhite@king.com,+1-298-237-9685x8687,37999.8912
910,Product 910,Sports,2022-02-08,East,Nauru,East Christopher,12,961.16,0.0,910,Rachel Woodward,hannahalvarez@hotmail.com,(430)114-3246x4609,11533.92
911,Product 911,Clothing,2021-12-06,North,Lithuania,Myersside,88,644.16,0.21,911,Maria Skinner,moralesmeredith@hall-copeland.biz,+1-317-271-3258x93567,44782.0032
912,Product 912,Beauty,2023-01-10,North,Thailand,New Patricia,79,691.76,0.26,912,Richard Sawyer,ramirezedward@roberts-lee.com,001-801-777-4588x59014,40440.289600000004
913,Product 913,Clothing,2023-11-14,South,Venezuela,West Joanne,31,52.03,0.07,913,Laura Odonnell,christopher53@gmail.com,+1-600-337-4063x69245,1500.0249
914,Product 914,Home,2022-12-18,North,Yemen,Port Bruce,91,519.34,0.09,914,Madison Rodriguez,ecraig@yahoo.com,743.983.9048,43006.5454
915,Product 915,Sports,2022-03-16,East,Brunei Darussalam,West James,35,551.4,0.15,915,Katrina Perez,michaelsmith@abbott.com,+1-713-309-6734x6772,16404.149999999998
916,Product 916,Electronics,2022-12-17,South,Indonesia,South Reginaland,55,346.7,0.02,916,Emily Thompson,brittanyrocha@hotmail.com,001-791-802-5832,18687.13
917,Product 917,Sports,2022-12-18,West,United States Minor Outlying Islands,Mariahside,82,77.91,0.03,917,David Walker,coxscott@goodman-blair.biz,761.191.9274x459,6196.9614
918,Product 918,Electronics,2023-11-25,East,Togo,West Manuelside,36,236.62,0.13,918,Scott Stephenson Jr.,david23@jones-hurley.com,(387)869-5687x0360,7410.9384
919,Product 919,Home,2022-10-01,North,Saint Helena,South Janice,72,364.4,0.08,919,Kimberly Jones,richmonddavid@meyer-wilcox.com,(482)178-9955x04427,24137.856
920,Product 920,Home,2022-11-25,West,Lithuania,Youngmouth,60,440.79,0.12,920,Tara Allen,vasquezlaura@hotmail.com,(607)108-1996,23273.712000000003
921,Product 921,Sports,2023-02-18,East,Sudan,East George,38,595.02,0.14,921,Harry Thomas,xkelley@carr-king.com,+1-934-634-4088x53135,19445.2536
922,Product 922,Beauty,2021-08-08,South,Andorra,Lake Ashley,69,725.17,0.29,922,Michael Bennett,bradhoward@gmail.com,679.706.5808,35526.078299999994
923,Product 923,Home,2024-04-15,West,Dominica,Underwoodside,54,324.46,0.28,923,Hunter Perez,misty71@gmail.com,531.736.3412,12615.004799999999
924,Product 924,Home,2020-03-06,West,Mongolia,West Robert,14,335.66,0.04,924,Cindy Dyer,nicole44@patterson.info,(232)851-9258,4511.2704
925,Product 925,Electronics,2023-01-17,East,Liberia,New Rebecca,20,29.49,0.26,925,Jeffrey Velasquez,ijackson@gmail.com,797-981-8549,436.45199999999994
926,Product 926,Sports,2022-08-31,South,Spain,South Scott,9,50.47,0.02,926,Alicia Lawson,mannbrett@rivas.com,4995131196,445.1454
927,Product 927,Electronics,2022-08-19,East,American Samoa,West Luis,97,265.24,0.15,927,John Taylor,bchurch@hotmail.com,001-030-818-0166x5898,21869.038
928,Product 928,Clothing,2022-01-29,North,Georgia,Cameronland,82,742.84,0.05,928,John Diaz,dbrown@gmail.com,001-233-143-1018x893,57867.236000000004
929,Product 929,Home,2021-09-29,North,Venezuela,Thomasmouth,70,632.03,0.11,929,Angel Richards,mjordan@myers-sims.com,2607474855,39375.469
930,Product 930,Electronics,2022-03-02,South,Chile,East Jennaville,2,772.09,0.22,930,Robert Mclaughlin,grivers@washington.com,934-385-1007,1204.4604000000002
931,Product 931,Clothing,2023-05-31,East,Palau,West Sarahaven,30,771.23,0.13,931,Jordan Morales,keith36@hotmail.com,443-876-5884,20129.103000000003
932,Product 932,Sports,2023-03-19,West,Ecuador,Kristinfort,6,858.0,0.24,932,James Hobbs,leslieandrade@hotmail.com,(263)266-9689x68671,3912.48
933,Product 933,Home,2023-03-10,North,Reunion,Lake Edwardburgh,81,723.12,0.22,933,Noah Ramos,benjamindunn@gmail.com,+1-057-417-2671x0698,45686.721600000004
934,Product 934,Clothing,2022-09-05,West,Colombia,Pettyburgh,41,979.22,0.28,934,Brittany Wagner,hahntiffany@walls.com,631-683-2294,28906.5744
935,Product 935,Clothing,2022-06-22,West,Iran,Markhaven,23,899.84,0.16,935,Charles Payne PhD,richardtucker@carpenter.info,+1-641-539-5778,17384.908799999997
936,Product 936,Home,2021-09-16,East,Andorra,New Stevenfurt,31,590.85,0.24,936,Alexis Russo,nicholas10@rose.net,(691)688-4975x308,13920.426000000001
937,Product 937,Home,2022-06-06,West,Bulgaria,East Tashabury,20,592.28,0.1,937,Christine Johnson MD,dbowman@gmail.com,001-484-304-3049x04116,10661.039999999999
938,Product 938,Home,2023-12-08,North,Uganda,Thomaschester,5,43.92,0.1,938,Chad Gregory,leonardisabel@hotmail.com,557.576.9903,197.64000000000001
939,Product 939,Sports,2023-06-20,North,Guadeloupe,New Matthewport,21,998.54,0.12,939,Debra Austin,marksanthony@reed.com,001-861-559-2981x831,18453.0192
940,Product 940,Beauty,2021-06-17,West,Turkmenistan,Henryberg,75,140.26,0.12,940,Katrina Johnson,heather10@oconnell-blankenship.com,252-800-1973x295,9257.16
941,Product 941,Home,2023-06-19,South,Australia,Kaitlinmouth,68,742.94,0.03,941,Aaron Russell,rlawrence@yahoo.com,001-820-559-5170x564,49004.322400000005
942,Product 942,Beauty,2022-10-05,South,Nigeria,Lake Charlesbury,87,822.81,0.16,942,James Oneal,maynardashley@yahoo.com,001-104-615-7426x73487,60130.9548
943,Product 943,Home,2021-06-22,North,French Southern Territories,New Johnside,61,379.32,0.03,943,Dustin Hull,robert82@keller-mcpherson.com,(147)699-9748x796,22444.3644
944,Product 944,Clothing,2022-08-06,North,Indonesia,New Mathew,94,204.88,0.27,944,Phyllis Jones,sheltongabrielle@russell.biz,(522)884-8788x0678,14058.865600000001
945,Product 945,Electronics,2022-05-09,West,Iraq,Lake Jessicaport,42,107.77,0.02,945,Marisa Weiss,frankgreene@gmail.com,+1-369-823-7182x35638,4435.8132000000005
946,Product 946,Home,2020-10-20,South,Nepal,Briggsburgh,41,751.12,0.13,946,Adam Delgado,angelaluna@hotmail.com,+1-743-740-4810x61518,26792.4504
947,Product 947,Sports,2023-12-14,North,Tuvalu,Smithview,61,458.13,0.09,947,Victoria Wilson,andreashaffer@hotmail.com,772.440.2251x204,25430.7963
948,Product 948,Electronics,2020-04-13,East,British Virgin Islands,Chenland,82,716.58,0.05,948,Jennifer Long,beckerapril@hotmail.com,969-117-6882,55821.582
949,Product 949,Electronics,2023-01-30,East,Guatemala,Josephmouth,52,916.25,0.24,949,Daisy Blake,hayesbrooke@garcia.org,114-027-2907x83411,36210.2
950,Product 950,Beauty,2021-12-21,West,Samoa,Port Davidchester,41,155.12,0.21,950,Jackson Lewis,christina11@pace.info,+1-978-033-8598x62985,5024.3368
951,Product 951,Beauty,2021-01-11,North,Oman,Port Kelly,60,919.98,0.04,951,Kristie Baker,nortonheidi@cunningham.com,(332)331-6452x7658,52990.848
952,Product 952,Beauty,2021-07-05,East,Denmark,Sarahville,95,417.51,0.19,952,Kyle Watkins,marybaker@gmail.com,865-061-0245x56520,32127.3945
953,Product 953,Electronics,2023-04-23,East,Pitcairn Islands,Michaelmouth,30,312.21,0.24,953,Elizabeth Williams,millerbenjamin@ochoa.com,001-826-337-4446,7118.388
954,Product 954,Beauty,2020-12-11,East,Antarctica (the territory South of 60 deg S),Lake Jefferychester,98,943.63,0.23,954,David Doyle,hughesjames@holloway-gordon.com,341.713.8079,71206.31980000001
955,Product 955,Beauty,2022-08-14,South,Georgia,Port Stephanieborough,95,990.75,0.03,955,Caitlyn Summers,psmith@adkins.net,001-323-461-7560x3714,91297.6125
956,Product 956,Beauty,2020-08-08,North,Suriname,Pamelafurt,38,206.9,0.21,956,Kayla Snyder,whitney56@gmail.com,+1-523-405-5541,6211.138
957,Product 957,Beauty,2020-01-02,East,Swaziland,Jennyfort,89,660.27,0.21,957,Julia Rivas,dsullivan@hotmail.com,(685)557-9592x709,46423.5837
958,Product 958,Electronics,2020-11-13,North,Cape Verde,South George,17,115.43,0.26,958,Angela Quinn,tracy45@rodriguez.com,001-252-636-4254x98522,1452.1094
959,Product 959,Electronics,2023-03-30,South,Gambia,Matthewmouth,40,654.4,0.15,959,Raymond Payne,osmith@hotmail.com,727.630.8950,22249.6
960,Product 960,Electronics,2021-12-03,West,Argentina,Bishopchester,30,829.04,0.14,960,Donald Rogers,james75@torres.com,063.356.5669,21389.231999999996
961,Product 961,Clothing,2021-07-12,North,Papua New Guinea,Port Theresabury,66,687.65,0.29,961,Angela Young,jgeorge@yahoo.com,001-331-828-4254x1665,32223.279
962,Product 962,Electronics,2023-09-05,East,Montenegro,South Christie,24,423.16,0.24,962,Kevin Fields,kelli72@yahoo.com,001-644-711-0171x226,7718.4384
963,Product 963,Clothing,2022-04-26,East,Macao,Robersontown,73,389.24,0.17,963,Timothy White,carlmorris@gonzales.org,291-821-5023,23584.0516
964,Product 964,Beauty,2020-01-26,South,Burkina Faso,New Kevinshire,1,399.19,0.1,964,Rick Rivera,sarah34@jackson.org,(558)345-4343x858,359.271
965,Product 965,Clothing,2024-03-06,East,Dominican Republic,Christopherchester,88,593.81,0.25,965,Erica Coleman,aaronirwin@buckley.com,+1-606-540-4976x024,39191.46
966,Product 966,Beauty,2022-03-10,North,Honduras,Priceview,38,882.75,0.14,966,Shirley Williams,charlesmiller@hotmail.com,223-171-2898x15462,28848.27
967,Product 967,Sports,2021-06-21,West,Mongolia,Domingueztown,64,929.78,0.03,967,Ashley Delgado,hfranklin@gmail.com,527-044-6055,57720.742399999996
968,Product 968,Electronics,2020-06-26,North,Haiti,Christopherborough,27,62.99,0.14,968,Nicole Smith,wesleyrussell@king.com,001-893-876-5275x1571,1462.6278
969,Product 969,Beauty,2024-02-04,East,South Africa,Port Lauren,90,189.81,0.26,969,Kim Contreras,ricetammy@stein.com,(908)138-7326,12641.346000000001
970,Product 970,Sports,2023-11-23,North,San Marino,West Joel,90,121.1,0.13,970,Kristin Campos,qnelson@gmail.com,(273)538-0139x0254,9482.13
971,Product 971,Beauty,2021-09-25,North,Belize,Harrisstad,7,201.4,0.0,971,Rachel Jones,hramos@gmail.com,(267)875-2867,1409.8
972,Product 972,Electronics,2021-05-19,South,Senegal,Watsonbury,89,353.14,0.18,972,Perry Lopez,taylormark@hotmail.com,978-929-6851x402,25772.1572
973,Product 973,Clothing,2022-09-27,West,Saudi Arabia,Yangview,80,511.47,0.3,973,Deanna Duffy,fernandezmark@peters.net,514-741-0348,28642.320000000003
974,Product 974,Clothing,2021-06-11,North,Chad,Merrittview,42,633.17,0.25,974,Nicole Webster,smithtimothy@jackson-parker.com,001-166-103-1576x42257,19944.855
975,Product 975,Beauty,2021-11-24,South,Christmas Island,Lake Victor,18,734.82,0.19,975,Lawrence Diaz,christopherjohnston@diaz-duke.biz,(840)448-4536,10713.6756
976,Product 976,Clothing,2020-06-21,East,Dominica,North Jamieborough,81,891.21,0.27,976,Mark Rhodes,rachelpatrick@gmail.com,001-828-672-5498x08499,52697.2473
977,Product 977,Clothing,2020-02-13,North,Philippines,Port Katherine,44,989.2,0.24,977,Tiffany Williams,mmoore@yahoo.com,403-678-2738x8330,33078.848000000005
978,Product 978,Home,2023-05-06,South,Nauru,West Roy,70,666.23,0.15,978,Katrina Franco,sabrina37@mayer.com,6079696500,39640.685
979,Product 979,Home,2024-06-19,South,Ethiopia,South Williamview,20,846.91,0.18,979,Cheryl Randall,cmiller@kemp-palmer.info,001-952-180-7958x43908,13889.324000000002
980,Product 980,Home,2021-08-09,South,Solomon Islands,Port Michaelshire,23,780.26,0.22,980,Kristina Burns,mike55@armstrong.com,856.440.3443,13997.8644
981,Product 981,Beauty,2020-10-13,West,Yemen,Ballardstad,12,314.46,0.25,981,Debra Alvarez,reyeskathleen@russell.biz,+1-965-788-4511x43009,2830.1399999999994
982,Product 982,Electronics,2021-07-27,South,Saint Pierre and Miquelon,Port Matthewville,12,876.94,0.02,982,Brian Wiggins,hannajoseph@gmail.com,488-196-6203,10312.814400000001
983,Product 983,Sports,2024-01-16,West,Poland,Sarahberg,34,52.34,0.23,983,Barbara Wolfe,ryan87@hotmail.com,001-460-538-5022x289,1370.2612000000001
984,Product 984,Home,2022-11-30,East,Ecuador,Port Lindamouth,8,10.36,0.13,984,Holly Flores,tinafoster@yahoo.com,(250)462-5322,72.1056
985,Product 985,Sports,2023-05-09,South,Cuba,Stephenland,27,281.0,0.2,985,Nicole Gibson,duncanstephanie@hotmail.com,322.783.9414x43882,6069.6
986,Product 986,Sports,2021-07-30,East,Haiti,Bryanton,49,467.48,0.23,986,Morgan Smith,cynthiakaufman@gentry.com,9555020750,17638.0204
987,Product 987,Clothing,2020-05-16,East,Montenegro,Murphyborough,72,641.98,0.16,987,Elizabeth King,johngibson@yahoo.com,(779)300-6392x6936,38826.950399999994
988,Product 988,Home,2021-01-02,South,Ireland,New Jose,55,110.75,0.05,988,Timothy Livingston,slewis@gmail.com,001-181-540-7797x7967,5786.6875
989,Product 989,Beauty,2022-12-21,South,Saudi Arabia,Lake Pamelaborough,97,676.28,0.12,989,Frank Nguyen,sarahnoble@hotmail.com,(069)186-3063,57727.260800000004
990,Product 990,Sports,2022-12-02,West,Christmas Island,Cardenasfurt,83,803.8,0.02,990,Aaron Huerta,stephaniegentry@sanchez-dixon.org,+1-209-903-4139x0252,65381.09199999999
991,Product 991,Sports,2023-09-07,East,Wallis and Futuna,Reynoldsborough,88,193.46,0.21,991,Becky Myers,dakota01@rhodes.com,(045)214-1576,13449.3392
992,Product 992,Beauty,2020-05-03,South,Uzbekistan,New Ianport,22,420.97,0.29,992,Taylor Gonzalez,amacdonald@yahoo.com,+1-790-217-8391x725,6575.551399999999
993,Product 993,Sports,2023-10-23,East,Angola,South Johnathan,3,524.79,0.24,993,Cynthia Proctor,hhernandez@berry.com,001-202-274-9185x81600,1196.5212
994,Product 994,Home,2021-11-04,North,Sudan,Lake Rebeccatown,9,457.29,0.12,994,Mitchell Lyons,toddfitzpatrick@gmail.com,310.449.9798,3621.7368000000006
995,Product 995,Home,2022-05-30,North,Australia,Dianeview,11,801.83,0.18,995,Jonathan Norton,lewisvicki@yahoo.com,831.131.4446,7232.5066000000015
996,Product 996,Clothing,2024-03-24,East,Gabon,New James,6,960.92,0.09,996,Ronnie Kemp,uharper@oconnor.com,001-298-031-2382x35308,5246.6232
997,Product 997,Electronics,2024-02-22,East,Saint Kitts and Nevis,Lake Elizabethhaven,39,800.96,0.16,997,Joseph Chang,beasleyjill@yahoo.com,436.665.0548,26239.4496
998,Product 998,Electronics,2021-01-08,East,Mozambique,Johnport,39,87.21,0.09,998,Michelle Manning,kelly31@lang.biz,+1-480-198-2572x9819,3095.0829
